1486.2,1473.3,22.3
1624.6,1816.2,30.8
1581.3,1817,50.3
1601.2,1756.8,29.9
1575.5,1783.3,32.4
1616.45,1780.4,39.45
1601.25,1801.1,18.85
1296.6,1691,13.6
1300.2,1678.7,22.8
1312.5,1686.7,24
1309.5,1698,22.4
1293.3,1703.35,21.25
1283.4,1682.25,21.55
1782.1,1062.2,24.3
1796.9,1057.2,31.4
1438,1360.6,13.5
1422.6,1391.7,15.8
1455.15,1364.1,16.35
1421.9,1370.6,21.4
1423.2,1353.9,30.3
1445.35,1347.05,34.2
1444.5,1381.5,24
832.78,1311.1,42.72
1165.25,952.88,36.72
1188.7,944.62,30.08
1068.5,158.245,41.125
1097.7,146.87,31.82
1128.2,114.27,30.331
1064.3,193.66,48.02
1089.95,189.98,42.45
430.39,881.55,28.52
416.235,875.91,21.795
393.88,882.57,30.49
407.79,890.33,24.04
362.86,866.03,21.79
422.63,897.25,32.44
1029.6,1335.5,36.6
1002.95,1325.75,37.75
96.176,335.75,38.651
112.87,371.23,26.48
1280.4,433.475,43.095
1255.8,443.075,37.855
344.55,186.09,37.64
321.595,185.2,26.905
336.74,215.05,38.66
729.4,1576.1,40.57
550.08,1810.9,26.64
757.635,1587.1,28.765
771.33,1615.25,51.31
570.75,1791.2,23.89
741.07,1609.9,39.55
802.01,1592.4,43.84
775.245,1544.5,49.745
777.56,18.598,41.03
1497.55,1964,38.15
1872.9,823.81,43.02
52.609,1774.5,40.782
48.438,1749.3,42.382
33.75,1766,39.596
1947,1368.1,49.6
1977.4,1050.3,40.6
305.3,692.51,24.13
303.09,681.705,35.265
1260.1,130.12,40.35
1237.1,143.13,68.2
1197.3,965.1,38.79
1216.35,978.2,21.29
1405.2,1680.9,46.9
1427.8,1681.5,54.7
899.93,1028.9,57.77
276.47,536.195,32.755
308.64,531.925,35.025
287.04,509.05,42.33
319.74,508.12,42.16
1476.3,180.59,201.23
1901.6,1608,45.4
1525.7,840.79,39.18
1502.1,846.64,39.84
1614.65,460.79,52.09
1598.7,467.69,36.11
423.88,1798.65,43.5
1461.9,1243.2,46.7
1355.5,42.922,1774.278
1752.85,239.21,81.27
1303.4,1362.3,38.1
1352.9,1456.2,48.9
87.9845,1893,47.3325
1158.4,1215.45,23.65
1158.6,1194.8,33.1
1151.6,1170.45,33.15
1143.05,1231.3,24.55
1151.9,1225.8,20.7
1187.3,1239.4,28.6
1159.7,1232.2,13.2
1503.8,59.898,73.292
47.2755,868.495,829.9995
664.05,1963.95,39.68
686.75,1943,25.96
125.93,122.55,44.676
89.871,108.27,35.2
1063.9,552.88,1492.43
1113.05,1969.1,72.05
1071,1985.4,23.3
1075.1,391.64,13.54
1090.35,385.88,11.23
1082.3,395.175,6.295
1087.1,409.91,9.79
1077.8,380,13.88
1079.6,402.71,18.47
1095,391.66,11.81
1089.1,392.845,4.645
1092.7,398.56,13.32
1097.9,385.28,12.92
1084.8,386.28,6.87
398.41,1031.3,39.48
392.27,1054.65,42.99
1656,1012.4,49.38
1697.05,994.655,35.995
890.495,591.09,39.495
852.98,635.44,51.24
896.28,615.74,34.04
1782.65,1822.35,67.6
1761.2,1812.85,32.15
1744.7,354.65,49.32
1754.9,1835.4,63.4
771.675,822.145,526.98
1427.8,504.13,54.95
407.78,733.81,351.67
812.83,1500.85,11.51
805.22,1498.3,25.31
1447.65,1762.75,21.2
1458.55,1767.6,26.15
1446.4,1744.4,17.5
1469.3,1744.4,21.3
1471,1762.2,36.3
1484.1,1803.3,22.8
1457.1,1752.2,12.8
1283.7,344.685,44.355
184.37,587.04,47.46
1298.75,381.19,36.03
1309.5,361.34,24.97
1303,338.32,35.97
1326.25,373.005,37.925
1293.2,360.14,30.59
381.93,990.45,63.04
422.035,1017,41.615
859.71,945.23,1866.922
1349,212.79,21.77
1337.2,216.39,60.91
1368.1,227.05,34.84
644.27,1793.8,90.53
695.97,1800.5,41.01
706.775,1857.65,43.715
665.87,1836.4,50.25
674.35,1876.4,53.79
676.815,1765.55,65.075
359.72,1574.8,18.16
343.535,1591.7,27.575
1694.3,781.36,60.97
372.495,1598.95,39.745
426.04,1563.95,45.1
398.755,1617.15,46.215
317.73,1571.1,38.14
404.65,1525.9,58.33
323.42,1520.5,64.8
388.32,1576.4,29.57
343.28,1557.55,26.75
338.31,1616.2,42.85
372.6,1552.8,75.8
79.758,283.91,71.673
260.31,1301.8,87.75
278.22,1339.5,68.79
1164.45,150.76,57.26
1172,130.36,53.31
1186.6,787.23,59.59
1228.9,748.52,31.26
1256.1,775.73,45.23
1239.7,677.355,49.015
1210.4,704.03,43.54
1268.2,743.59,49.06
1215.4,768.965,39.515
1169.1,715.03,52.92
1252.05,714.515,51.755
1162.3,757.145,39.105
1198.9,740.46,25.72
