x	y	sd
1390.2	1112.7	13.636
1390.3	1077.4	9.471
1388.4	1053.2	10.2
1393.3	1044.8	10.604
1491.6	263.52	7.704
1499.7	314.09	7.909
1056.2	1466.7	8.516
1917.4	1965.7	12.803
1229.6	552.94	6.147
440.4	905.42	3.498
448.43	1929.9	10.709
457.54	1887	16.726
1482.9	704.76	19.124
743.37	1876.9	20.409
831.66	1893.8	22.879
893.29	1920.9	18.11
857.35	1920.6	18.526
845.3	1867.7	15.235
874.49	1916.8	22.047
515.69	579.35	20.95
332.27	1936.7	20.272
908	651.26	25.373
229.44	1422.7	21.259
1327.5	1704.4	21.045
324.56	1514.3	24.137
1361.1	1793	20.896
248.99	1444.8	19.347
1853.9	1082.4	25.118
867.98	1927.5	28.08
1410	1084.6	10.366
882.21	1935.9	23.981
1404.2	1082.8	10.58
204.17	1535.7	15.027
1413.9	1081.4	10.65
193.05	1541.7	18.959
1372.1	1032.2	16.02
768.61	456.82	23.514
736.32	1022.2	27.431
604.7	807.77	25.344
1494.8	228.24	26.728
1511.9	271.79	7.083
1446.4	191.41	7.954
1405.8	142.34	11.393
221.34	1559.9	21.223
222.9	1544.1	5.904
218.99	1558.1	7.596
1432	697.63	16.339
216.06	1552.6	6.354
1477	699.93	12.061
206.32	1563.3	7.075
1450.5	698.55	19.83
230.42	1569.4	10.826
223.65	1552.9	6.717
220.81	1562.3	6.809
223.41	1562.3	5.917
237.4	1535.7	5.377
230.32	1543.6	5.455
237.9	1529.2	5.455
233.84	1528.6	5.7
249.27	1544.9	5.583
237.76	1551.8	4.929
435.37	1904.1	8.873
457.8	1916.9	7.388
461.43	1913.2	8.031
464.56	1892.6	7.705
1085.1	1443	9.343
445.54	1926	9.218
1068.8	1471.6	8.382
42.59	827.73	27.899
213.07	1542.8	8.257
232.55	1464.8	7.379
287.71	972.11	5.442
279.6	1005.2	4.735
291.27	953.02	7.999
486.51	330.66	8.344
1464.7	350.17	8.039
230.82	1566.7	7.131
468.32	335.8	6.131
1394.4	374.74	7.463
220.38	1552.2	6.611
465.27	311.28	5.488
1221.4	453.15	8.892
211.73	1593.1	8.772
1168.2	428.01	10.787
1166	468.96	9.008
1169.9	453.67	8.121
227.76	1577	6.303
1178.1	462.97	7.71
210.03	1552.8	6.565
1193.4	441.93	9.072
204.53	1549.7	6.78
1186.8	452.28	9.382
219.54	1584.4	7.304
1174.6	461.68	8.702
214.26	1560	6.802
1172.2	469.12	9.789
232.82	1554.7	7.91
1169.5	469.86	8.209
1185.6	455.76	8.309
1177.2	475.75	8.722
23.129	1192.4	26.38
101.73	1268.8	20.195
677.34	174.38	16.577
619.09	146.84	10.93
342.16	779.51	14.691
639.03	142.34	11.251
339.46	807.65	17.666
232.48	1556.3	7.082
240.68	1542.8	6.721
1901.1	964.6	29.647
230.57	1560.3	8.422
286.68	905.63	21.961
222.47	1555.4	9.895
211.58	1574.2	6.658
231.09	1555.3	6.682
223.14	1563.3	6.094
220.62	1568.1	6.431
215.36	1562.4	7.017
221.41	1565.9	6.402
225.9	1552.2	6.099
1105.9	1934.5	14.317
1463.8	702.53	14.692
241.82	1566.2	6.66
1486.6	699.52	13.767
215.15	1552.3	6.647
1480.7	747.63	15.018
225.32	1551.6	20.555
1464.1	699.79	12.788
1449.4	698.79	12.925
204.65	1573.4	11.01
234.78	1545.3	6.231
219.29	1553.1	6.209
221.63	1567.5	6.769
227.49	1561.2	6.512
210.93	1557.8	6.185
234.79	1563.1	7.246
223.18	1570.2	5.59
1885.9	1441	27.173
238.29	1540.9	6.434
228.64	1548.6	6.702
215.53	1564.7	6.73
204.08	1562.9	6.659
614.83	640.05	14.561
225.3	1573	6.116
613.25	584.47	12.498
234.03	1555.4	6.254
228.34	1553	6.133
1999.4	1451.7	26.117
210.63	1537.3	6.289
225.53	1552.1	5.969
208.91	1552	5.949
217.24	1559	6.353
229.91	1554.1	6.036
232.43	1550	6.683
206.3	1547.9	6.941
209.94	1547.2	6.518
213.66	1550.7	6.538
212.99	1570.6	6.762
215.63	1575.2	6.306
214.3	1550.2	6.773
214.69	1555.7	6.631
217.83	1561.4	6.394
230.91	1556.8	6.291
222.19	1569.3	6.301
218.9	1575.3	6.546
218.63	1576.2	5.948
225.32	1570.6	6.677
222.66	1584.9	7.921
1039.7	3.332	4.512
1041.6	11.742	4.609
1066.7	2.359	6.732
217.88	1538.1	8.089
229.63	1549	6.57
243.25	1554.9	6.388
212.73	1525.8	17.939
213	1557.9	9.856
224.75	1550.5	7.235
212.84	1557.6	6.64
1996.5	1374.6	19.499
222.8	1557.1	6.751
226.52	1576.7	6.228
1366.4	1089	12.988
233.07	1563.3	6.563
228.36	1572.5	6.945
221.39	1558.8	5.971
232.01	1568.8	6.449
249.67	1520.6	7.224
433.92	1114.5	11.852
457.82	1139.9	14.592
232.55	1580.3	9.473
221.2	1565.8	7.118
225.08	1561.6	6.735
1635.5	1591.6	21.845
1516.9	1706.8	26.618
857.06	908.35	16.256
750.45	514.15	16.862
1702.7	1084.4	28.23
1039.8	1349.4	16.167
233.05	1568.5	8.222
235.87	1543.3	6.699
228.01	1552.6	6.101
232.09	1548.7	6.216
227.01	1555.9	5.776
218.38	1563.8	6.225
214.07	1573.3	7.51
200.7	468.74	13.718
233.2	1544.7	6.644
1004.5	0.779	4.288
1308.9	972.15	22.619
1402.4	1056.7	8.985
1399.2	1066.5	27.709
1189.8	458.85	12.19
1564.3	1468.4	18.427
1792	1914.1	11.296
1810.6	1926	11.957
1810.1	1885.5	12.249
335.24	817.26	16.081
327.59	741.8	19.196
340.07	795.94	15.792
368.01	777	21.537
288.91	772.98	15.185
403.46	1112	14.666
1321.5	302.97	28.104
1286.4	444.09	12.19
832.81	819.02	10.915
739.5	1180.9	20.617
1856.5	669.35	21.437
1950.3	650.16	18.638
623.77	1165.2	28.267
1832.5	654.83	17.02
1832.8	659	14.777
1910.7	618.96	22.101
672.49	1302.4	23.138
1814.7	705.42	21.992
723.94	1179.6	21.41
1814.9	733.56	22.631
1867.2	700.83	24.921
1873.7	679.56	19.768
1812.6	719.69	20.829
1782.2	1127.5	27.983
1789.4	1246.1	30.721
1565.3	844.1	21.73
1495.5	937.77	9.935
1514.4	934.9	21.806
1767.1	1357.3	29.468
287.92	968.08	4.614
292.06	965.81	6.77
1216.7	281.94	20.453
1654.3	1344.9	30.454
1684.7	1327.9	30.088
318.56	960.16	14.124
289.57	972.04	4.646
1746.5	1390	20.086
1688.5	1344	24.014
1861.9	366.84	14.283
1794	326.07	17.774
1519.4	210.49	17.188
1715.4	1420.7	31.74
1732	1370.5	28.331
479.38	323.74	14.746
462.09	312.13	5.819
1856.9	1272.7	24.305
1611.4	1429.5	30.054
1879.2	360.02	16.322
1881.9	405.46	11.634
1883.8	441.91	18.986
1887.5	431.73	18.933
1681.4	1414.1	24.025
1692.1	1407	21.428
1726.3	1419.2	17.923
1700.9	1384.1	20.719
1293.3	141.23	25.033
1416.3	25.35	16.311
1360.2	9.578	17.463
1385.1	13.195	18.383
1385.1	31.268	14.346
1375.5	55.475	18.273
502.09	302.73	19.227
1041.6	1320.7	10.548
1283.2	115.13	30.653
454.96	323.82	9.702
1801.6	1909.3	15.489
1821.3	1920	12.233
1773.6	1888.6	17.845
1727.5	1381.3	19.71
1673.6	1222.5	27.287
1039.6	1376.1	18.869
1806	1394.1	24.043
1685.1	1325	31.521
1685.7	1341.2	23.069
1693.5	1418.5	26.725
1446.3	1460.5	25.696
1296.8	1447.4	8.188
1330.8	1444.6	8.059
1326	1445.9	9.029
1343.4	1458.2	9.748
1334.4	1464.3	8.827
631.18	133.45	11.228
608.11	161.61	10.121
1733.3	1464.1	23.116
1712.9	1354.9	22.026
1736.2	1374	21.719
1045.7	1322.7	6.129
1043.7	1312.7	4.91
1054.7	1325.4	5.99
464.27	1126.3	10.588
1080	437.97	19.362
1073.8	55.598	27.197
1043.4	0.57	13.035
1629.6	1420.8	21.642
268.73	1370.1	22.257
242.36	1515.8	16.156
228.61	1430.8	15.883
1500.4	1788.3	21.342
288.87	1482.3	15.653
1492.9	1848.4	14.704
277.16	1399.8	16.675
258.14	1454.4	19.245
443.93	870.96	10.197
1164.4	95.902	9.313
1184.7	98.398	10.331
1169.6	61.17	10.094
1190.3	66.387	10.057
1202	85.469	10.64
1166.8	62.156	12.88
424.15	1129	14.009
415.14	1099.5	12.641
1917.3	661.47	18.985
329.08	829.24	19.196
1483.3	1002.7	15.361
298.28	795.25	19.45
1894.3	696.9	22.379
341.47	786.7	12.998
288.2	785.69	14.961
1987.8	725.17	19.522
362	847.01	26.086
1870.1	664.49	18.114
1879.2	670.75	17.266
987.97	1399.9	24.657
1185.4	420.98	19.723
1203.1	461.41	7.942
1172.7	463.59	13.141
1652.6	1772.5	14.389
1955.9	431.05	18.21
1901	334.78	9.267
1929.7	400.9	12.99
1908.4	338.27	14.989
443.5	905.82	3.651
1877.2	369.07	16.119
431.13	899.98	3.358
1914.4	389.8	15.269
432.48	902.33	3.458
1901.2	370.94	15.024
430.44	922.27	9.512
1915.1	397.88	14.677
1889.1	396.69	14.559
1049.1	1319	4.857
1042.5	1307.2	4.772
1019.8	1289	14.713
1602.3	34.072	27.789
1727.9	80.84	19.877
1779.7	50.701	31.219
1333.7	147.16	23.665
1200.3	63.414	10.634
1189.6	79.072	9.243
1222.5	108.56	9.92
1178.1	80.846	8.979
1189.2	62.742	9.49
1334.8	1805.6	17.02
1364	1739.3	18.493
1328.8	1691.3	17.422
1312.2	1717.9	24.872
1335.4	1285.9	12.593
1302.5	1269.4	21.589
1203.9	423.4	17.293
1647.9	1743.1	8.389
1895.5	961.66	6.633
1347.8	1738.9	17.358
1349.7	1729.4	18.75
1337	1693.3	17.247
1360.6	1722.7	15.884
1333	1738.2	20.355
1316.8	1618.2	19.233
1395.6	1092.8	12.707
1353.4	1744.7	15.706
1316.5	1738.5	13.84
219.98	974.63	30.821
1260.3	1246.6	24.271
533.8	1764	14.187
415.99	1894.9	8.458
449.26	1907.4	7.41
329.66	1080.9	18.739
393.01	1093.6	14.496
414.68	1099.1	11.709
431	1125	13.308
1020.8	1272.5	11.843
448.78	1131.7	13.095
1010.5	1290.8	11.346
1034.3	1340.3	11.873
1453.3	1462.3	7.523
1983.6	430.13	11.642
1978.8	436.38	8.904
1979.8	396.18	10.013
510.05	325.79	9.828
1604.8	774.94	22.713
483.43	281.22	8.747
1698.4	116.34	22.189
1673.3	10.096	27.217
457.77	307.26	9.989
463.55	305.16	6.155
414.55	1950.1	8.094
436.07	1929.7	7.998
1276.7	1468.9	12.856
428.82	1913.1	14.578
1296.4	1449.2	9.306
1303.9	1456.9	7.9
1327.3	1453.3	7.803
1315.3	1461.2	8.171
1329.5	1460.8	9.41
1303	1439.9	9.336
1309.3	1463.2	8.506
1318.3	1468.2	8.226
1307.9	1457.4	8.553
1313.5	1448	8.715
1300.7	1479.7	7.783
1199.6	6.426	28.228
1316.8	1459.8	8.529
1328.7	1462.8	7.946
1312.7	1465.2	8.487
458.13	307.41	10.099
1298.2	1444.3	8.783
449.66	348.19	8.904
1184.5	452.88	9.939
1297.1	1458.6	8.315
459.98	428.78	7.163
1149.2	439.64	8.245
1307.1	1465.7	7.992
466.21	419.6	25.261
1171.8	452.09	8.801
1303.6	1465.2	7.746
1137.7	439.23	10.126
1319.3	1433.2	8.4
1089	515.89	14.503
1052.7	550.26	18.238
1094	476.03	22.552
1077.4	485.6	20.568
1400	10.768	16.072
1987.5	1388.6	19.067
1457	1975.1	20.218
1008.7	1282	11.572
1030.3	1327.1	5.214
803.65	70.984	22.93
1051.2	1313.4	5.175
987.21	1259.9	23.263
1871.9	1222	29.238
1641	1774.9	8.028
813.57	825.17	12.543
1595	1712.1	15.576
1801.1	952.61	30.284
414.57	1927.1	7.586
445.98	1913.1	7.404
453.94	1891.3	7.902
483.52	1838.3	10.385
1452.1	894.02	24.005
420.91	1891.7	12.007
456.82	1913.8	6.897
1459.6	1107	24.428
433.82	1917.4	6.73
1380.3	1060	9.501
1386.6	1088.4	10.837
1403.9	1041.3	8.985
1362.6	1054	12.448
1193.5	683.52	27.488
1654	1756.6	17.396
1649.6	1521.2	22.047
659.18	1209.1	20.571
1468.7	1861.6	20.288
1423.2	1804.9	13.926
1626.8	1732.9	13.715
1701	1699.4	11.098
1674.4	1738.1	12.276
1503.2	1829.3	17.523
1467.7	1861.9	18.797
1441.9	1849.5	19.688
1460.9	1795.3	13.53
1436.1	1792.3	15.882
92.975	1760.3	16.876
128.83	1798.9	15.427
1408.6	54.049	16.447
1390.2	27.18	23.287
888.1	772.13	24.451
1727.1	934.51	23.524
1686.3	1742.9	9.473
448.2	1896.9	8.139
437.99	1920.5	7.991
449.72	1921.2	8.471
425.12	1904.2	11.799
1088.5	16.414	31.007
1641.9	99.695	24.897
1901.8	1648.8	21.544
428.02	1128.5	14.037
450.53	1142.9	11.454
97.516	1744	15.809
1926.6	1341.4	25.955
1987.3	1464.1	13.314
1902.8	341.27	20.221
937.53	709.04	26.465
847.44	671.99	28.297
905.7	759.97	19.583
1087.8	455.6	17.667
276.55	969.25	12.528
271.02	970.17	13.614
271.87	994.13	11.358
291.22	996.27	16.01
1066.2	318.4	28.824
1075	445.62	18.31
1026.4	1313.3	20.309
1002.8	1268.7	12.231
1050.8	1284.4	12.696
1017.4	1295.9	10.707
1013.5	1290.2	10.386
930.22	577.79	28.243
454.36	1111.4	11.574
445.84	1131.1	11.052
474.68	1279.2	23.694
464.12	563.67	6.006
858.65	794.01	29.602
867.17	734.03	24.388
847.87	694.88	25.641
880.12	777.88	14.556
871.88	686.55	21.727
1024.2	623.49	21.378
1130.6	522.88	10.488
843.31	731.71	26.219
791.55	767.11	28.914
808.92	543.26	18.879
751.76	510.12	21.636
694.51	451.05	15.858
1032.1	1316.4	7.956
854.7	727.55	18.935
919.52	758.69	22.448
823.35	735.63	26.35
543.95	1614.9	22.092
791.06	626.68	25.981
1372.1	45.746	13.182
1390.2	17.539	18.67
1447.1	59.646	18.425
1434.4	42.617	16.399
369.08	1737.1	25.229
835.59	780.81	22.551
400.01	1600.5	25.178
232.95	1856.4	31.327
943.69	774.65	18.274
969.31	804.69	20.973
1708.6	1693.8	29.885
871.02	721.49	23.037
1667	1801.5	8.453
1615.5	1893.3	22.037
863.73	638.58	25.416
1588.7	1925	19.63
1570	1797.9	27.076
468.59	1198.1	29.642
506.07	1465.8	22.562
586.23	1541.5	20.378
248.5	1259.1	25.118
304.51	1207.6	16.856
274.69	1265.9	23.564
226.93	1253.5	18.037
242.08	1272.9	17.728
228.19	1269.5	19.671
251.72	1170.6	21.722
441.93	305.81	8.287
448.2	306.3	6.165
461.94	322.65	6.694
536.24	1577.6	26.652
546.36	1562.7	20.178
727.32	670.75	14.374
704.69	709.99	9.652
1016.9	1277.8	10.929
1011.4	1333.1	12.333
1973.3	148.99	16.287
383.03	742.88	19.087
301.45	745.04	16.261
334.94	787.06	13.439
369.51	802.38	20.057
264.23	758.15	14.73
219.54	817.97	24.879
313.06	775.16	17.86
281.26	737.18	15.632
223.85	679.69	23.354
817.49	814.56	15.366
81.895	704.76	19.801
1328.8	1445.6	8.108
1337.5	1454.5	7.788
1115.1	78.154	22.196
1199	78.084	9.426
1185.6	99.166	10.218
1185.2	90.029	10.788
1191.9	76.074	9.922
1207.5	86.168	10.719
1191.1	95.006	10.243
1155.8	41.871	25.96
581.8	1138.9	25.29
508.52	551.63	11.019
491.16	549.83	3.981
486.02	558.58	4.265
1697.9	1486.4	28.087
488.98	553.93	4.979
1588.8	1597.6	29.832
540.3	567.67	15.826
472.85	555.91	4.349
488.08	557.72	4.213
684.81	1420.4	11.491
490.2	550.66	4.242
760.82	1590.8	13.183
491.27	560.06	4.086
475.97	552.13	4.073
483.31	559.1	3.995
1414.5	1839.2	14.659
488.62	560.43	4.135
490.39	563.9	5.182
1725	1745.9	10.078
1710.3	1025.3	30.746
1806.1	861.59	22.161
1986.3	155.53	17.026
1981.6	136.59	16.827
1976.5	115.97	15.189
1972.3	143.9	15.745
1040	1314.2	8.758
1978.7	144.42	14.36
1043.1	1361.1	21.697
1990.2	153.65	15.342
485.58	557	4.442
489	556.91	4.105
498.61	559.19	4.069
488.38	558.52	4.233
1308.5	1751.1	25.165
491.02	565.21	4.822
1150.4	483.48	11.53
1170.8	444.64	8.426
1173.3	484.84	8.562
1186.4	450.02	8.806
1193.2	471.72	9.135
1181.7	459.5	9.213
1192.9	457.63	8.152
263.38	92.75	16.015
1184.7	449	9.368
1196.9	469.21	9.846
1182.3	449.35	8.931
1153.9	447.23	9.035
1229.9	426.01	16.627
1926	1347.6	27.61
1621.5	19.98	19.77
1465.8	10.916	25.34
732.62	749.85	21.077
717.26	684.82	8.767
751.9	702.72	19.086
1438.7	66.449	14.979
635.72	1077.1	26.173
714.42	1158.6	31.737
1376.4	46.238	16.155
1856	673.77	17.956
731.39	1168.8	22.575
886.96	1931.5	18.062
1348.8	118.12	22.009
1782.4	624.48	20.099
856.53	1898.3	21.157
1870.2	645.5	24.48
864.09	1835	17.586
1846.3	720.48	24.919
857.12	1881.1	17.34
1892.2	644.98	16.828
735.27	1284.9	27.141
1898.8	668.68	18.745
1830.7	672.07	24.55
324.87	1142.8	8.341
1698.1	167.69	13.666
1311.6	31.535	25.354
1222.2	83.941	23.534
1234.6	99.119	29.358
834.28	1839.1	26.622
477.13	304.97	11.869
460.63	316.23	6.434
465.82	300.23	6.158
478.82	335.3	18.823
1619	24.986	28.67
1500	70.576	20.691
1061.9	1311.1	8.282
1059.8	1326.4	5.276
1979.4	406.61	11.704
1055.7	1316.4	5.31
968.86	30.094	15.688
1056.9	1333.9	5.292
1994.8	439.32	11.522
1010.1	1.563	4.186
1052.6	1333	5.098
1024	5.066	4.427
1047.7	1324.6	4.884
1019.2	4.861	4.602
1048.7	1324.7	4.875
1041.4	1313.8	5.184
1069.9	1315.2	4.923
1067.8	1324.9	4.586
1044.4	1316.6	7.802
1869.9	986.25	14.742
624.42	155.13	12.416
633.52	160.1	12.006
616.28	162.32	11.478
608.66	140.53	11.79
643.55	155.56	11.333
649.53	156.83	12.104
641.09	93.941	14.987
698.74	183.06	19.356
1316.4	179.22	21.067
1323.9	62.783	25.847
1037.5	1263.3	11.64
1021.3	1331.9	10.84
994.03	1323.2	11.306
1027.2	1298.5	12.781
1024.8	1345.2	11.255
1021.3	1289.5	10.231
1039.4	1279.8	12.37
1015.4	1301.7	12.247
1005.7	1322	10.81
1028.6	1308.3	12.858
1028.6	1300.2	10.396
1369.3	1862.8	22.181
1018.9	1308.8	12.374
1021.7	1273.9	19.327
1024	1.199	4.239
1018.9	34.596	4.879
1023.2	30.676	4.773
1087.3	201.09	8.5
1194	446.76	8.682
1178.4	463.06	8.203
1664.7	1732.1	10.829
1145.5	447.89	14.334
1644.6	1744.3	8.923
1649.8	1776.5	8.795
1663.5	1778.4	9.149
1638.5	1755.1	8.072
1627.5	1790	14.421
1180.9	116.59	10.122
1171.7	76.922	11.511
821.25	158.01	19.804
864.58	20.289	20.742
1376.6	1033.9	11.892
1393.1	1061.2	8.747
1381.4	1064	9.879
1380.9	1078.5	9.518
1388.5	1067.8	9.093
1384.6	1066.8	9.448
1390.7	1079.1	8.908
691.94	503.41	27.198
1529.9	283.43	19.732
1452.1	169.36	14.271
1475.7	153.59	12.072
975.52	442	21.787
979.27	459.66	18.843
766.99	496.39	29.031
518.71	966.73	31.838
454.65	1127	9.463
453.73	1133.9	10.803
459.67	1166.8	10.226
493.45	1113.5	21.153
1383.8	1735.7	20.561
828.29	442.23	28.238
716.31	542.25	23.943
663.66	475.7	23.909
653.24	526.51	21.501
1888.4	402.15	18.54
753.22	536.39	19.378
1623.6	112.13	21.9
899.48	511.22	26.981
1036.4	501.4	22.028
1644.4	1608.5	18.894
1622.9	1598.5	17.883
1695.1	1600.5	19.12
1645.5	1575.8	19.203
747.8	554.06	20.585
1643.2	1635.1	18.007
833.95	494.11	30.099
677.98	431.98	26.727
1715.7	1744	14.833
505.23	302.82	14.335
1866.2	969.06	11.35
470.61	321.05	6.314
469.38	330.71	7.251
581.91	1346	9.29
1220.5	1892.8	18.643
1321.5	1843.1	14.95
1268.2	1863.5	21.517
1479.6	1847.9	14.463
1414	1797.8	18.11
1464.1	1840.6	13.33
1463.8	1815.6	16.341
1393.7	1015.4	8.836
1220.5	54.859	11.441
1180.6	79.254	9.106
1190.7	74.17	9.209
1196.4	50.34	10.667
1201.8	59.473	10.377
1191.8	96.627	9.314
1199.3	113.33	9.398
1128.9	120.79	30.087
722.25	668.55	8.159
1789.8	1873.4	12.454
1849.8	1888.9	12.54
1825.3	1937.4	11.351
1791.4	1887.9	13.383
1826.1	1892.9	10.927
1835.4	1868.4	11.597
1804.7	1913	11.189
1831.7	1909.1	12.024
1778.7	1923.2	12.595
623.14	1379.2	14.37
428.63	499.99	29.764
525.7	515.79	21.513
627.9	517.81	25.696
745.73	482.05	13.123
1057.2	1314.8	12.92
1063.5	1320	5.113
1071.2	1321.5	5.035
1061.8	1317.2	5.276
1085.4	1311.9	11.892
595.6	1180.8	21.219
469.5	298.75	15.772
503.91	302.97	10.261
1575.2	52.246	24.815
1565.5	35.029	19.883
1590	1866.8	21.073
1589.3	1750.5	22.714
1823	913.72	30.907
1092.7	8.711	19.763
1347.6	1448.3	14.634
1068.8	4.268	8.896
1339.8	1449.8	7.101
1327.4	1475.5	7.905
1364.2	1466.3	8.963
1025	0.857	4.576
1330.4	1445.9	8.904
1326.4	1474.9	20.521
1361.4	1301.2	11.013
1043.4	7.816	11.428
1608.2	1898	24.538
1579.2	1905.2	27.95
668.24	467.54	23.727
1310.8	1477.3	8.285
1324.5	1456.6	8.948
1327.2	1472.6	7.426
1295.2	1493.4	12.163
1947.2	402.69	12.288
692.29	698.01	7.749
518.59	575.75	4.198
496	558.03	4.256
488.78	556.97	4.03
494.06	559.42	4.042
511.56	548.21	10.685
1226.5	28.648	27.082
1213	57.531	23.4
240.79	1234.5	15.349
473.5	556.78	13.435
477.84	570.63	8.205
1955.1	1338.4	27.962
476.14	1037.3	26.034
664.63	1059	4.44
647.84	1064.7	4.563
670.88	1022.2	17.771
651.73	1050.4	4.273
649.38	1050.7	4.165
659.4	1055.7	5.24
1848.5	1892.9	11.343
1802.2	1909.6	11.204
1793.5	1930.3	13.694
1813.3	1906.8	11.581
1651.3	94.752	27.808
1801.2	1897.6	14.508
1637.6	115.39	22.727
1731.8	129.88	17.369
1644.3	81.199	23.922
1586.7	94.906	20.601
1595.9	186.96	28.267
1590.6	41.781	27.45
659.88	167.98	11.31
613.82	168.93	9.645
629.73	163.48	12.978
1530.7	1141.1	10.03
1531.6	1138.4	6.649
1528.1	1142.1	6.971
1564.2	1188.5	24.691
1522.3	1139.8	7.193
1539.4	1133.4	13.071
1554.9	1169.3	11.568
1664.1	601.8	18.785
1515.6	1117.5	8.771
1512.3	1116.1	6.803
1527	1124.5	8.534
1254.2	1867.8	20.871
1992.5	864.93	31.345
1010.7	1935.4	10.98
999.63	1913.3	9.522
1011.5	1914.6	9.67
1179.5	17.84	23.642
1274.3	145.94	28.362
1385.3	1799.5	22.013
1374	1758.7	15.373
1413.3	1710.2	19.541
1360.1	1759	19.376
504.76	549.9	6.806
1431.8	180.13	14.996
1468.5	184.16	14.052
1384.7	196.37	21.485
1437.1	196.43	15.661
1011.6	1944.5	6.145
1272.7	1538.7	23.868
1978.2	575.75	24.255
1166.4	424.43	25.358
1788.7	1012	13.864
1476.1	1450.3	21.283
728.88	691.84	10.899
683.44	1017.3	17.024
460.97	306.51	6.169
663.35	1052.5	4.26
656.78	1051.3	4.142
660.43	1065.8	4.481
658.93	1065.4	8.108
121.2	1805.9	16.121
84.805	1800.5	16.566
507.5	529.93	9.493
497.45	550.11	4.981
590.15	117.45	25.215
1012.5	1931.4	8.08
1028.5	1307.6	10.562
1043.4	1313.3	5.187
1017.6	1900.5	12.116
1020.9	1950.6	4.714
1019.4	1939.6	4.24
1030.1	1951.9	4.335
1004.3	1946.2	5.043
999.72	1963.5	6.826
1007.7	1949.7	4.29
1006	1958.3	4.455
1009.4	1962.6	4.158
1009	1962.3	4.379
648.69	1063	9.256
655.15	1061.4	4.329
661.1	1050	4.331
666.3	1044.4	4.88
1179.8	103.87	13.343
1188.2	79.732	9.351
1183.7	61.18	9.112
1160.9	56.982	10.381
1207.4	93.984	11.729
1028.5	1340.8	19.314
1014.4	1274.6	10.759
997.35	1340	12.951
1048.5	1315.4	15.175
1265.1	1777.1	18.84
657.85	1061.8	4.483
659.25	1069	4.11
661.1	1058.8	4.112
656.72	1055.2	4.026
659.7	1059.1	4.322
658.37	1048.4	4.19
670.78	1056.4	4.388
651.23	1045	4.215
771.36	1778.7	31.959
876.45	1924.3	21.197
1008.2	1944.1	4.301
993.14	1952.1	4.245
1010.4	1949.6	4.238
1021.8	1939.1	4.843
1198.7	98.813	14.667
1186.2	86.594	8.599
1910.6	371.92	14.193
1915.4	422.57	15.431
1964.6	432.01	13.634
1897.1	334.74	16.045
1241.1	491.09	21.846
1897.5	399.43	12.092
1178.8	449.71	7.96
1887.7	404.54	15.225
1173.9	464.91	8.304
1814.3	360.22	18.054
1913.2	370.81	14.785
1899.6	396.16	15.019
1649.4	938.56	7.406
1500.4	1849.6	14.772
1139.1	1583.3	26.687
1044.9	1341.5	11.707
1429.1	1692.6	22.228
1460.1	1834.3	15.413
1778.1	1903.2	15.586
258.67	1676.5	25.464
1990.7	842.85	26.349
656.58	1050.3	4.502
648.8	1061.8	4.226
650.97	1066.6	4.073
1922.6	672.88	16.147
652.96	1055.4	4.117
1972.2	660.35	18.363
654.9	1057.2	4.146
653.31	1055.1	4.416
652.72	1058.2	4.169
652.02	1056.4	4.275
682.72	1049.1	12.873
123.95	569.22	27.734
1930.7	389.62	18.998
1941.3	433.47	18.215
1066.3	1316.8	9.537
515.95	151.83	19.151
1881.8	335.97	19.561
1095.4	269.98	12.467
1039.7	303.5	19.478
1050.9	1317.4	6.191
1045.4	1328.6	5.148
1078.9	1297.4	10.13
1322.1	1744.7	17.806
1990.6	178.09	14.504
1335.3	1709.7	17.209
1966.2	176.51	13.607
1303	1734.9	19.594
1419	1077.3	19.138
1418.9	1081.2	9.733
1383.6	1062.9	10.635
1646.8	1569.8	18.938
1070.7	1332.5	7.274
1048.6	1316.9	5.492
1079.8	1308	18.57
1035.5	1327.1	10.752
1957.2	337.97	13.174
1889.9	321.07	13.805
1474.3	27.996	8.777
1425.3	225.1	15.006
1459.4	225.07	17.362
1505.8	256.28	16.824
1448.9	235.61	16.674
1439	299.73	14.842
1445.8	217.13	10.157
1443.3	154.6	21.109
1946.8	1874.1	21.388
1361.8	1687.8	18.338
1425.5	187.65	9.77
1290	1747.4	16.63
1454.7	173.71	3.136
1351.5	1746.4	16.341
1455.4	175.68	4.411
1310.7	1777.4	21.657
1181.5	468.15	9.833
1170.8	442.8	8.259
1161.5	445.94	9.56
1189.8	469.15	7.475
480.35	564.35	5.65
1294.6	1771.2	19.931
328.31	822.93	21.2
1169.1	454.8	8.325
1294.8	1721.6	16.886
429.2	830.24	21.685
1172.7	474.65	8.961
1350	1765.7	17.802
1142.6	468.73	12.743
1324	1707	16.329
1063.2	1299.2	11.47
1043.8	1332.6	16.473
481.18	544.45	3.912
492.52	554.23	4.363
490.64	550.04	4.104
488.33	552.91	3.916
481.76	556.85	3.989
493.9	534.19	5.416
1630.1	1611.8	22.47
1476.6	1676	31.319
1456.1	1336.1	26.394
728.73	1547.2	20.74
1448.8	1784.6	16.327
1414	1829.3	18.293
1997.9	753.9	30.533
1461.4	1828.8	12.413
1453.2	1798.3	16.822
1454.1	1810.2	19.476
1479.5	1842.1	14.091
834.09	47.408	21.557
762.93	18.795	21.032
911.43	36.943	25.417
