x	y	sd
729.49	933.83	14.285
1393.7	93.654	9.839
731.2	935.13	11.25
1386.8	81.566	11.563
718.28	957.46	12.221
1392.9	103.37	11.635
685	924.27	14.479
1387.5	98.977	9.432
731.14	938.18	12.351
1392.7	120.92	9.518
762.87	947.44	13.386
1378.9	97.064	11.902
1685.5	1546.1	29.574
714.13	977.03	16.868
743.03	965.9	15.5
1398.5	115.97	11.308
747.88	985.1	20.948
1614.3	1733	24.542
1429.8	1857.1	9.378
1449.3	1843.3	10.917
1926.3	305.78	18.428
1933.4	321.71	16.443
1929.8	340.48	16.048
1946.8	344.78	14.666
1921.4	290.02	15.279
1917	318.38	11.976
605.25	1149.7	4.834
592.67	1153.8	14.761
1907.4	1565	12.973
601.63	225.87	19.995
60.998	1460.5	10.906
17.377	1489.2	10.829
1938.8	1551.3	14.155
1929.8	1578.4	8.813
1948.1	1544.1	9.473
1917.7	1570.9	8.581
1935.2	1559.3	8.077
724.19	910.38	28.674
1915.9	1551.4	8.259
1561.2	1126.1	24.133
1587.5	1174.2	22.497
404.13	1608.4	25.652
363.15	1816.8	16.695
372.33	1687.2	25.508
1063.4	150.8	21.287
1047.6	200.66	16.981
1057.6	188.03	21.998
925.44	1816.8	16.316
950.22	1886.8	16.269
954.27	1888.6	6.444
938.31	1885.7	6.684
933.75	1904.2	6.402
938.81	1879.4	6.632
943.24	1886.1	6.932
931.65	1890.4	7.088
934.57	1893.3	6.348
945.14	1892.5	7.859
708.07	963.55	16.932
935.94	1906.4	6.914
687.13	964.8	12.53
931.86	1891.7	6.463
725.45	977.06	13.246
702.59	947.47	18.549
946.66	1020.9	4.91
952.1	1003.9	4.075
953.73	1016.8	8.067
643.09	1709.7	22.361
60.709	3.898	12.016
893.99	566.51	15.843
1873	1817.2	9.969
859.61	592.38	10.036
1861.4	1784.7	8.555
798.85	597.01	12.937
1869	1795.7	7.845
764.37	651.98	17.213
1871.5	1822.4	14.312
792.54	628	17.011
1580.7	1188.2	21.458
1621	1166.7	15.938
431.35	1134.5	10.717
1588.4	1145.9	20.62
1604.4	1187.1	24.294
1603.9	1173.9	15.999
1697.1	1133.3	22.911
1629	1136.9	18.564
1782.7	1985.5	16.127
1776.8	1998.1	18.455
19.236	1451.7	11.602
17.808	1467.8	11.083
5.977	1519.5	12.189
1692.2	211.81	25.31
947.13	1931.2	18.2
922.45	1902.9	6.761
39.852	4.209	22.065
932.3	1886	6.47
724.59	925.5	12.078
1155.1	1568.5	20.651
1116.3	1633	15.536
1066.2	1617.8	25.974
858.33	1223.6	9.709
875.87	1211.5	3.947
881.38	1213.9	4.019
868.24	1201.8	3.926
860.23	1210.2	18.512
1727.7	1255.7	29.827
1586.2	1214.2	17.93
1598	1152.4	20.063
1588.8	207.91	22.043
252.14	907.44	18.925
819.89	719.31	15.631
884.07	575.06	14.646
908.79	565.67	14.544
1039.8	122.58	26.393
445.11	995.24	13.577
1066.2	137.39	18.122
1728.8	542.38	13.481
1037	150.67	22.958
54.621	1.953	16.81
1084.5	180.13	17.232
1048	185.67	17.446
10.809	19.699	19.025
1049.8	144.87	15.855
1032.3	188.49	17.568
1042	216.06	30.137
1039.7	231.73	27.889
1023	162.92	17.405
1032.6	95.254	16.858
577.3	235.87	17.416
613.11	1482.6	25.953
591.66	1548.4	24.155
513.46	1823.3	25.261
1384.1	121.29	10.485
1394.1	104.72	8.392
1329.7	116.63	8.664
1310.6	140.03	9.389
1297.2	125.46	10.047
1389.6	99.809	9.691
1361.1	85.578	10.83
1401.7	98.246	10.176
1382.1	122.91	10.023
1405.9	95.023	8.687
1401.6	109.6	8.325
1394	120.71	8.904
1390.7	116.14	10.816
1395.1	92.047	9.553
1392	119.13	8.538
1373.4	103.04	9.132
1391.1	95.234	9.702
1381.3	105.61	10.743
467.59	962.27	18.22
1381.4	118.65	14.279
1395.2	85.207	11.34
1391.4	88.061	15.243
1411.6	101.21	13.402
7.491	1331.4	19.077
1386.6	93.758	12.965
1389.3	119.3	13.681
30.993	1381.4	16.273
1381.5	95.326	11.163
33.64	1306	17.327
1371.1	107.9	11.554
18.984	1388.8	19.21
1360.5	96.221	15.622
1362.9	97.797	12.384
17.533	1412.8	17.579
1360.8	66.721	16.72
1366.1	104.38	13.14
12.078	1276.2	20.204
1249.5	109.01	16.423
13.935	1371.4	15.744
1371.8	107.54	13.822
1372.6	100.51	12.794
562.89	312.1	26.881
1376.2	93.219	13.575
1398.5	91.576	14.003
1350.5	68.469	17.976
1399.4	105.04	14.241
1361.8	60.385	14.154
1408.4	71.654	16.078
1376.3	82.217	13.067
1351.6	38.973	7.776
1402.6	111.46	9.117
1389.1	117.51	10.945
1392.8	102.05	10.88
1414.5	126.21	10.255
1386.6	98.252	10.669
1353.1	115.93	9.931
61.904	13.004	13.639
1411.3	109.55	9.787
1281.4	1877.5	18.421
1427.6	123.37	10.896
1225.3	1875.7	20.753
1419.8	117.89	9.363
1385.9	97.494	10.736
1394.9	69.326	9.697
1375.8	87.047	12.876
1397.4	86.682	10.205
18.569	6.555	12.156
1417.7	133.22	11.353
1872.7	1813.2	8.79
1867.1	1824.8	8.334
1388.3	100.86	9.902
1404.2	88.838	10.36
1390.7	85.145	11.768
1366.6	118.24	9.693
1315.7	67.422	8.342
1289	59.957	6.943
1349.7	75.49	9.623
1396.3	140.04	10.467
1385.9	108	11.614
1373.8	115.12	9.697
1378.2	100.3	7.986
1382.4	102.51	8.468
1957	1505.1	11.72
1383.3	109.7	8.608
1398.8	123.15	7.789
1929.2	1537.7	9.399
1369.1	108.1	8.193
1383.4	105.83	8.372
1426.5	242.83	8.811
15.941	1368.8	13.225
1409	236.21	9.862
13.984	1350.6	9.635
1395.6	111.15	8.14
1379.6	89.715	9.467
1369.2	99.434	8.445
1398.1	101.11	8.693
1403	84.758	7.764
1392.2	112.13	11.717
43.494	1440.6	18.23
39.551	1350	17.255
25.754	1315.7	20.097
8.592	1345.7	20.374
9.033	1345.6	20.838
13.417	1358.3	16.632
931.26	1011.2	9.214
937.12	1004.4	11.26
263.92	20.629	19.875
313.53	27.496	9.196
324.97	27.578	8.739
1879.4	1811.2	7.731
1863.7	1806.3	8.574
1540.3	479.77	23.29
1868.6	1812.3	7.736
1467.1	511.04	13.122
1851.7	1781.1	9.309
1485.2	477.45	13.579
1871.7	1810.3	8.593
1873.4	1805.7	8.03
1872.5	1811.2	7.669
1868	1795.9	10.912
1880.6	1831.4	13.959
30.16	1448	21.583
49.016	1494.8	11.436
950.51	1006.7	4.208
165.42	1466.4	15.984
936.51	1009.6	4.217
947.8	1018.7	9.764
1976	1764.1	4.26
1984.1	1762	4.624
793.1	1405.2	20.332
1154.8	1088.6	15.161
1141.8	1088.2	12.549
1138.4	1091.3	13.161
1059.1	867.4	23.939
892.98	641.01	15.277
1123.6	1050.9	12.511
880.42	584.37	12.222
871.56	592.06	13.32
871.95	589.47	11.785
832.34	555.92	17.845
858.13	546.41	17.545
315.54	12.959	20.536
300.13	22.844	8.37
337.99	12.113	9.075
318.9	19.064	8.451
308.32	13.125	8.237
1939.8	1341.1	17.813
1487.7	506.72	13.458
1505.9	501.66	10.165
1479	462.31	12.726
1501.1	506.73	13.292
619.08	236.32	24.259
726.21	951.87	12.654
735.38	964.21	15.302
36.902	509.2	12.421
1926.5	279.1	15.738
891.42	1269.2	9.479
878.07	1235	8.032
1752.8	1991.7	16.289
1104.6	1681.5	17.446
1140.5	1625.2	18.908
1536.6	473.04	13.3
1514.8	495.33	16.149
1503.3	488.58	11.603
1508.4	496.47	16.246
458.9	979.56	22.264
1089.5	1606.5	26.366
337.08	11.566	9.918
635.13	1692.7	7.542
152.81	1882.2	12.787
312.64	9.914	13.364
157.08	1903.4	6.855
150.32	1899.5	7.131
137.19	1899.3	5.832
956.35	994.01	13.287
950.08	1006.3	6.506
819.77	1369.2	15.074
777.77	1429.1	17.886
1838.6	1857.7	8.88
1844.5	1940.2	14.492
1797.9	1955.3	17.471
1821	1956.7	14.077
1799.6	1950.7	14.736
332.66	1187.9	13.205
711.29	987.45	19.376
715.8	992.16	12.331
559.5	1146.8	24.364
721.86	946.71	12.796
700.76	969.06	11.934
751.24	988.34	19.03
796.02	803.47	25.749
38.503	4.971	11.758
68.687	1859.9	21.233
776.33	852.65	27.345
206.44	1832.1	17.043
626.65	1749	25.908
998.16	1676.2	17.21
1001	1619	17.12
1059	1681.8	24.014
739.8	880.58	17.384
995.67	1683.3	21.895
970.27	1687.2	13.582
874.45	1641.8	17.898
497.65	1351.7	28.526
1366	67	21.509
1406	81.121	5.387
1392.6	54.006	7.35
1392.8	84.201	5.962
1406.8	79.887	5.847
1393.3	66.377	5.917
1402	74.715	6.051
1393.5	75.49	5.83
1411.7	72.268	6.102
1405.9	53.701	6.143
1413.4	80.727	5.929
1413.4	99.012	5.758
1405.4	76.01	5.497
1400.9	73.705	6.168
1410.9	80.961	5.552
1398.2	87.977	5.704
1406.3	80.051	5.429
370.26	1881.1	16.733
1397	75.906	6.167
1399	89.369	5.755
1417	81.729	6.332
1393.1	86.766	6.022
1411.5	75.367	5.801
117.77	1604.8	12.552
1622.3	1135.3	20.463
143.09	1560.9	11.771
1585.1	1150.9	15.849
1552.1	1150.3	21.542
1604.6	1235.7	21.746
1059.2	164.85	21.571
1977.7	1751.8	13.058
711.99	947.11	12.904
724.85	940.57	11.839
727.41	971.1	11.746
1790.9	401.83	21.191
582.44	220.01	16.808
1808.7	492.79	21.181
396.17	1802.1	18.38
562.18	248.77	22.81
537.8	251.38	24.003
583.19	260.65	18.676
1238.7	1586.5	30.088
589.34	199.19	24.323
1740.9	493.49	7.35
1731.9	508.82	4.944
1731.9	504.71	4.535
1730.6	509.39	4.804
1734.2	492.22	4.741
1732.3	513.25	4.835
1743.5	507.56	4.788
621.16	1656.3	11.58
1739.1	492.65	4.412
626.22	1684.8	8.985
1732.3	502.71	4.804
635.06	1671.8	10.081
1732.1	489.8	4.373
600.16	1699	9.979
1729.3	497.48	4.53
638.02	1725.3	11.999
1731.6	489.32	4.643
1735.7	485.25	5.471
1795.2	432.43	15.739
1790.4	450.97	19.362
1793.2	499.6	14.672
954.42	1048.2	15.372
935.11	1012.4	3.821
947.92	1009.1	4.052
947.28	1009.5	4.362
617.42	1512.5	31.65
686.61	1455.5	20.238
101.56	1573.5	8.437
116.52	1568.3	7.712
105.27	1557.1	7.976
116.9	1589.7	9.151
753.88	697.99	17.405
87.176	1560.9	8.929
709.3	603.77	18.175
126.84	1544.9	22.689
806.52	650.81	16.005
749.8	668.78	14.498
765.94	604.57	14.532
755.78	679.32	19.566
824.43	596.31	30.754
1831.1	1959.5	21.93
1815.8	1950	14.652
1800.1	1990	16.783
1805.4	1973.4	14.821
1809.4	1983.8	16.659
1809.5	1979.5	16.217
1781.6	1985.8	14.913
1788.6	1938.7	14.131
1832.9	1944.8	19.57
1798.1	1995.6	17.184
1849.1	1984	14.139
1821.5	1968	13.577
1786.4	1944.1	14.542
1831	1959.6	15.978
1818.1	1968	16.013
1825.6	1974.2	17.464
1795.9	1961.5	12.922
1784.7	1943.2	19.615
1793.4	1967.5	15.2
352.85	1115.6	22.942
289.39	1200.8	15.761
1787.4	1964.2	12.08
600.91	1146.5	10.591
613.24	1148.6	4.753
616.52	1155	6.026
1974	1766.7	4.501
1983.1	1771	4.324
1986.5	1765.8	4.131
1976.7	1765.5	4.023
203.25	1188.1	23.125
1910.2	1785.7	5.218
239.21	914.06	27.754
1860	1806.4	7.849
1860.9	1807.2	7.792
1851.9	1814.2	7.419
1850.9	1829.7	7.866
496.93	1477.2	31.697
1873.5	1806.1	7.008
1855.8	1793.3	7.717
635.01	1422.5	19.843
1894.4	1819.7	8.43
238.91	742.96	19.094
277.94	694.14	12.17
623.73	1150.5	4.828
599	1165.6	4.76
1700.9	809.01	14.243
1683.8	794.4	10.976
1712.5	737.29	11.855
1689	804.81	12.179
1686.4	789.15	11.972
887.83	1189.3	8.578
1689.2	788.23	9.949
871.03	1206.2	3.775
1686.6	771.83	12.005
881.46	1207.3	4.456
1672.6	805.29	10.923
869.98	1204	6.39
1179	1113.9	20.135
1411.3	1051.7	5.816
1424.4	1046.7	4.203
125.21	115.01	21.712
1420.1	1048.9	4.238
78.625	155.73	21.288
1416.7	1050.6	4.181
1427.4	1054.4	4.131
130	165.78	26.538
1422.7	1042.9	4.1
1427.7	1051.5	3.994
1415.1	1042.6	3.923
66.427	130.03	19.946
1423.4	1056.6	4.054
96.985	135.36	22.292
1427.1	1046.2	3.653
48.776	124.69	26.772
1430	1047.4	4.146
1415.6	1052.6	4.089
1387.6	1901.1	19.239
1401.5	1903.7	9.656
291.48	1209.3	18.3
1397.5	1888.4	12.502
248.59	1183.3	14.311
279.33	1119.1	19.858
1188.4	1672.3	23.192
1504.4	415.4	15.762
1391.8	226.32	23.468
612.4	1170.8	6.351
1340.3	90.42	14.863
614.53	1155.6	5.471
1407.3	46.039	17.295
1381.9	91.771	15.508
1389.1	78.871	6.471
1388.4	65.061	5.83
1399.6	70.568	6.203
1402.9	68.492	5.439
450.67	1276.7	12.437
1418.1	72.598	6.359
436.45	1300.5	10.697
1400.2	75.379	8.424
433.17	1292.7	9.171
407.53	1315.1	11.739
1588.1	1157.3	17.678
1594.4	1175.1	17.428
488.99	133.83	30.79
230.85	1491.8	5.825
249.71	1482.4	2.399
1069.6	91.447	20.201
261.97	1485	2.321
1053.2	140.89	19.76
468.68	1425.1	8.252
558.12	1415.1	7.972
1714.6	546.75	9.703
1687	545.61	6.075
133.71	672.99	25.032
3.535	91.977	21.378
57.888	114.31	21.561
436.67	1290.5	18.341
249.09	726.28	13.199
279.09	709.06	10.604
446.53	994.98	14.647
453.44	983.96	12.132
451.91	977.38	14.377
419.52	1007	16.501
484.22	978.19	12.124
463.8	993.02	10.448
491.86	966.81	11.445
484.49	986.78	10.302
482.89	982.01	11.09
1929.6	1542.7	17.328
1907.7	1564	9.027
1922.3	1592.1	10.006
1913.4	1580	9.971
1924.3	1534.1	8.517
1700.8	672.2	14.182
1696.2	628	5.396
1674.6	554.45	5.651
1692.7	553.24	6.274
1696.2	563.43	6.994
100.14	104.41	19.548
1499.8	534.01	16.113
48.308	144.9	16.01
1489.7	469.72	12.324
1492.8	467.18	10.59
36.059	107.47	27.457
1493.9	510.38	11.238
59.49	73.27	17.114
1478.7	500.77	9.851
115.33	100.48	20.156
1522.7	475.5	11.703
1449.8	563.7	28.013
395.89	1835.7	22.745
389.98	1800.5	17.108
1853.8	1802.2	12.551
394.29	1852.1	19.892
609.66	1418.8	20.192
570.24	1441.9	6.302
554.31	1427	7.344
599.12	1443.8	23.402
719.05	988	27.012
726.56	946.92	12.522
1418.2	87.639	11.382
1362.4	73.805	5.593
1419.4	72.26	5.614
1408.2	78.93	5.664
1398.5	75.307	6.536
1391.9	85.301	6.108
1398.7	91.826	10.177
405.08	1313.1	15.971
889.27	599.31	10.251
886.11	576.99	12.383
890.08	564.7	11.439
118.35	39.801	20.881
852.45	536.36	15.673
75.674	28.498	14.362
857.72	565.28	14.326
80.955	12.533	15.345
1803.1	1998	15.098
1820.4	1969.1	20.571
1768.3	1976.1	17.023
86.245	18.57	13.293
1791.7	1943.9	14.826
1851.6	1994.4	17.54
866.38	1226.5	4.362
1833.5	1948.6	16.163
873.82	1209.8	4.447
1754.5	1971.9	19.045
864.17	1211.9	6.066
1531.9	419.12	16.905
1521.6	416.63	16.879
1755.9	408.72	21.585
1803	464.27	17.16
1827.2	515.63	18.138
1800	518.61	20.997
1776.9	519.03	21.921
1782.7	484.25	14.978
1805	446.82	16.309
61.304	11.514	12.74
1302.6	966.94	14.222
1614.4	1108.7	25.313
1566.7	1167	17.655
1603.2	1160.3	16.79
1559.7	1161.7	17.258
1520.8	1111.5	20.476
1579.2	1155.7	24.622
1572.6	1172.2	29.227
1783.5	1994.3	15.484
1778.2	1999.3	13.91
1788.6	1974.6	14.781
824.24	678.45	18.511
1771.7	1975.1	16.018
1735.2	1991.5	16.138
1735.6	1978.5	16.115
947.57	1875	6.708
1694	759.31	18.239
938.36	1889.7	6.152
949.22	1889.3	6.777
876.23	1910.1	20.603
961.42	1014.7	10.924
1128.9	1618.9	22.75
301.05	1158.2	20.662
270.32	1132.9	18.268
253.51	1172.8	18.055
1499.8	900.59	18.107
1497.5	858.39	6.998
1497	871.78	6.834
1498.6	857.33	7.048
1476.8	878.93	6.956
1491.7	860.44	6.464
1487.1	877.86	5.509
1487.2	858.41	8.215
1467.2	873.09	11.348
1492.3	865.27	5.817
1489.3	855.66	8.525
1483.3	853.55	9.755
76.371	119.25	18.076
74.957	128.22	15.801
1095.6	1601.4	20.793
1089.7	1670.3	23.292
1101.1	1685.4	21.465
1086.4	1666.5	17.448
1045	1680.1	20.182
1081	1680.1	27.834
1075.3	1671.7	21.425
1493.8	929.96	12.638
1475.2	901.15	13.184
1461.5	918.84	13.125
1474.7	897.32	13.499
1959	1015.8	18.962
1450.5	899.27	12.902
1485.5	866.85	12.767
358.26	1094	23.219
1503.7	907.15	13.971
1601.7	1210.7	15.959
264.92	1216.7	20.038
578.59	1445	9.484
588.12	1447.1	9.457
589.92	1435.3	10.425
1573.2	746.05	11.465
602.66	1434	11.793
805.43	640.14	16.928
608.62	1445.1	18.259
805.83	619.53	14.932
1587.1	835.14	28.59
593.85	1439.8	18.164
811.25	659.82	19.581
1589.8	716.25	20.454
635.95	1436.8	10.804
790.24	611.99	15.775
743.85	593.67	22.959
822.33	648.62	18.436
773.07	639.49	14.714
809.33	667.88	17.081
707.91	965.2	16.575
337.13	578.26	19.054
615.81	1430.1	9.662
598.67	1477	9.766
608.86	1444.9	11.387
581.33	1407.9	12.152
576.25	1410.8	7.596
947.35	1009.6	5.587
944.41	1013.9	3.884
935.06	1033.4	7.47
622.15	1155.3	5.077
623.43	1178.3	4.817
614.23	1166.6	5.524
743.4	947.74	15.237
746.97	963.73	12.074
750.83	969.87	15.154
713.17	944.79	13.216
778.73	954.31	16.872
602.6	1451.1	8.602
623.86	1431.5	9.927
603.05	1439.2	10.965
621.72	1448.9	9.446
613.25	1454.4	10.459
626.14	1438.5	9.583
605.23	1435.3	10.327
610.16	1436.8	10.517
1044.2	219.42	19.106
604.82	1409.6	16.793
607.03	1459.7	9.445
618.71	1436.5	10.511
607.56	1492.2	10.7
610.56	1451.4	8.659
625.49	1424.5	9.026
597.29	1438	10.582
578.63	1423.4	11.582
497.36	1397	17.419
903.03	583.37	13.514
670.77	1438.8	14.024
620.46	1447.7	9.35
599.47	1447.9	10.137
610.13	1441.9	8.988
366.93	1473.5	17.489
641.13	1461.5	14.578
638.01	1473.3	10.889
610.14	1453.4	14.079
592.16	1448.7	10.239
601.11	1445.9	8.917
612.38	1442.2	8.969
583.55	1447.7	10.412
593.52	1474.5	8.815
592.09	1433.2	11.357
619.69	1455.3	9.841
608.91	1457	10.031
590.79	1436.2	11.273
615.43	1438.3	8.733
587.81	1477.6	9.509
615.09	1449.9	14.034
729.32	1662.6	23.465
419.17	1300.2	11.551
418.7	1341.7	10.24
430.2	1325.1	11.917
101.25	403.5	6.149
1814.1	469.26	20.528
1800.5	534.73	22.073
1757.3	423.83	27.338
545.76	1399.8	8.88
152.42	1201.8	6.502
317.02	1205.1	14.985
357.81	1203.5	20.928
628.93	1461.8	10.678
622.1	1418.7	10.961
599.85	1442.9	10.14
549.34	1428.6	11.891
545.38	1466	11.623
580.37	1481.9	11.548
583.13	1473.1	11.017
550.57	1576.4	15.696
579.46	1446.4	14.297
607.98	1454.2	11.554
613.34	1465.4	10.055
637.36	1453	10.75
627.22	1475.6	12.697
620	1434.6	9.418
628.43	1474.7	10.109
623.63	1427.8	11.332
616.75	1456.3	9.346
626.48	1433.2	9.224
616.9	1471.1	9.692
630.24	1442.3	12.776
621.32	1439.4	10.704
627.06	1444.3	9.618
608.3	1467.6	12.033
592.5	1423.5	11.281
598.18	1414.2	9.81
600.49	1436.9	10.22
1776.7	1982.5	20.292
596.96	1440.9	8.894
608.23	1479.7	10.279
560.99	1411.7	10.83
615.09	1437.8	10.37
610.67	1411.2	9.946
610.38	1401.8	10.746
600.54	1430	10.77
565.4	1437.8	10.541
601.61	1424.1	10.332
593.46	1438.5	10.571
618.58	1420.2	10.374
624.8	1431	11.542
608.19	1439.9	10.786
615.69	1465	11.31
604.98	1444.2	10.832
624.44	1453.4	10.555
632.26	1448	12.472
630.17	1446.2	10.127
632.38	1427.4	8.858
637.88	1448.9	11.171
617.23	1468.2	11.715
617.53	1457.7	9.891
1118.1	146.42	28.99
640.18	1452.7	10.426
585.75	1457.8	11.502
609.06	1465.5	10.588
641.62	1424.2	9.797
616.5	1459.2	9.558
612.05	1465.3	10.177
596.07	1477.8	12.241
590.81	1468.8	12.391
647.09	1452.9	10.477
614.6	1437.8	12.024
572.5	1452.8	10.196
645.06	1457.9	10.661
630.97	1460.9	9.491
599.75	1446.4	9.964
622.42	1448.7	11.72
615.35	1457	10.897
615.7	1462.2	10.18
618.27	1470.8	10.728
601.64	1451.7	11.016
609.26	1432.2	9.606
603.02	1459.6	8.907
623.04	1452.4	12.334
628.71	1473.6	10.488
622.85	1458.3	10.457
1068.8	14.652	13.469
631.97	1436.6	9.995
607.1	1442.4	11.658
611.78	1422.1	10.983
1463.3	896.59	15.674
628.27	1458.4	9.555
1487.3	923.94	11.988
612.19	1470.9	10.276
1486.4	903.93	12.378
649.94	1456.6	13.159
1462.1	868.65	15.422
630.18	1452.2	12.002
1454.8	891.64	20.094
640.74	1435.8	9.717
1472.2	888.92	11.96
638.82	1452	10.249
1483.3	886.41	13.684
627.69	1464.6	11.403
1469.6	892.29	15.467
613.06	1438.4	8.713
584.58	1444.8	9.896
621.55	1423.9	11.269
603.54	1416.4	15.75
617.74	1467	12.526
613.58	1485.1	12.487
538.8	1390.3	7.402
510.31	1372.6	7.624
525.04	1378.2	7.592
579.57	1443.3	11.308
597.08	1447.3	8.754
680.82	1459.9	12.62
615.33	1426.9	10.368
658.55	1451.3	10.9
623.78	1452.6	10.121
654.02	1458.4	10.692
622.58	1467.9	11.379
653.49	1455.3	13.129
1715.9	152.19	31.187
657.08	1452.9	16.765
638.59	1459.3	9.843
616.04	1451.9	8.916
618.24	1447.5	8.77
561.03	1448.7	9.131
416.74	1334.2	8.757
376.58	1307.2	10.835
323.53	1334.4	10.567
322.37	1314.4	9.678
323.45	1325.7	11.13
584.73	1404.2	14.762
608.7	1439.5	9.781
617.34	1436.8	10.232
594	1448.9	9.734
643.36	1458.6	11.811
625.17	1428	9.547
609.11	1490	12.84
641.4	1490.6	14.993
776.88	934.9	21.253
782.63	855.1	20.942
622.67	1469.7	10.101
614.44	1464.7	10.091
517.84	1477.9	11.54
470.69	1472.2	9.635
506.74	1473.9	9.23
510.13	1478.5	9.786
310.89	1505.7	13.001
232.7	1579.3	13.091
335.32	1500.7	15.985
577.44	1148.4	20.494
543.65	1406.3	11.655
470.18	1496.8	9.929
463.66	1528.4	9.604
483.04	1481.5	11.03
484.98	1468.4	10.249
473.07	1486	9.058
295.11	1612.1	21.649
594.89	1442.9	12.053
594.92	1436.5	10.816
619.13	1444	10.352
554.28	1420.1	11.162
602.69	1401.8	10.028
595.23	1452.4	8.42
603.55	1422.3	11.98
592.05	1443.4	10.787
609.82	1464.8	9.67
601.09	1429.2	9.278
604.71	1437.4	9.238
668.45	1541.8	21.426
943.13	1879.5	6.808
964.99	1890.7	6.866
941.93	1868.8	6.632
955.54	1886.3	7.659
556.7	1322.3	27.67
585.11	1430	9.855
1795.3	1533.2	20.408
597.15	1422.4	10.812
512.25	1413	16.274
617.04	1428.3	9.399
1760.1	494.74	7.623
600.73	1436.9	10.163
1728.4	515.81	5.065
593.05	1442.1	10.137
1733	523.38	4.582
1713.9	525.43	4.794
1719.3	525.78	4.585
588.02	1422.3	10.821
1725.3	516.23	4.494
578.31	1395.4	10.984
1716	525.18	4.74
600.99	1445.8	9.098
1721	505.94	4.19
624.09	1417.4	9.099
1727.1	514.44	4.829
585.41	1420.9	9.901
1720.4	513	4.35
603.14	1427.3	9.332
1688.6	567.02	5.619
602.05	1441.5	8.278
1969.5	1679.4	4.39
601.61	1405.5	9.777
600.28	1448.8	8.186
1650.5	773.57	21.407
631.55	1466.6	9.234
660.61	1570.8	15.491
572.17	1409.6	9.497
610.12	1420.9	8.568
584.66	1424.9	10.05
614.43	1418.1	8.408
710.62	1627.6	21.529
611.98	1431.5	13.299
596.03	1437.4	8.867
595.55	1423.6	9.25
612.72	1446.3	8.123
608.89	1425.3	8.826
605.67	1450.3	8.972
583.86	1434.6	8.592
611.44	1430.5	8.215
594.12	1438.5	9.082
597.26	1428.7	8.568
587.1	1445.8	24.773
625.25	1079.7	30.796
718.68	995.16	14.59
729.25	947.27	12.089
713.48	961.94	13.255
647.18	1005.4	13.723
768.7	838.53	20.444
689.2	861.56	26.7
389.05	1320.8	22.052
391.24	1244.4	16.95
413.25	1343.5	9.16
412.17	1270.6	8.875
423.57	1290.3	7.991
578.31	1367.2	13.41
532.01	1403.7	8.549
545.72	1405.4	7.734
543.14	1386.9	7.498
573.58	1392.2	7.637
570.42	1417.6	7.586
527.6	1404.5	9.037
561.16	1381.8	7.737
543.2	1396.7	15.926
83.078	1307.9	27.023
42.025	1441.4	9.382
705.75	952.6	14.324
472.87	1053.9	23.179
1930.1	1550.3	12.736
530.63	1207	22.78
39.751	1467.6	11.983
888.91	580.05	13.021
42.024	1471	10.801
868.88	1226.7	11.256
875.89	1211.5	4.455
873.3	1211	4.515
885.5	1177.9	4.708
861.49	1134.6	4.672
805.13	898.47	9.703
824.9	885.33	8.5
829.4	858.67	9.695
859.67	856.89	12.566
1736.8	529.69	11.426
808.55	870.48	8.85
834.88	888.77	8.245
790.59	881.81	9.339
828.92	870.81	16.09
637.93	247.65	26.878
20.063	1494.6	20.684
543.21	205.31	23.044
32.769	1487.5	11.08
767.97	479.12	17.688
26.128	1459.7	13.701
718.44	438.41	20.841
951.18	605.22	13.089
862.48	604.01	12.73
1.593	1222.6	16.566
91.505	1455.4	13.81
71.781	1469.2	10.844
1924.8	1580.1	22.965
84.791	1449.7	12.299
1926.5	1564	9.638
1941.9	1545.8	21.091
1841.7	482.58	18.48
722.88	879.9	25.036
1851.8	476.88	14.189
740.19	945.88	24.19
814.03	875.43	8.535
813.21	880.07	9.769
803.44	903.23	15.956
809.54	877.39	9.208
111.29	1556.7	8.734
809.76	890.94	8.075
206.78	1467.4	20.159
800.63	894.32	7.691
810.69	895.13	10.926
809.62	881.04	10.111
825.11	870.86	12.335
603.67	1156.9	8.835
655.95	1102.4	5.167
649.26	1115	5.052
646.95	1140	4.578
797.92	923.39	8.707
793.17	879.11	10.975
817.23	848.92	12.537
811.2	870.01	8.688
803.89	894.93	8.675
806.82	874.25	8.476
806.96	911.99	8.384
815.47	876.56	7.256
806.47	870.79	7.761
826.56	873.53	8.635
817.27	871.34	8.767
800.55	877.9	9.137
808.15	871.51	7.647
810.6	883.14	9.252
338.54	947.93	18.14
807.08	869.5	11.466
322.83	807.81	24.331
826.35	903.27	10.404
778.84	859.09	11.848
1910.5	1571.6	9.428
829.01	877.46	9.108
1929	1574.5	8.386
814.96	887.29	9.273
1931.6	1561.6	8.905
806.09	874.88	8.845
1927.3	1561.3	9.616
807.23	873.68	9.481
1952.2	1577.7	14.938
810.08	900.67	8.918
822.31	877.52	8.785
822.08	881.25	10.198
817.71	869.15	9.28
816.5	863.89	9.921
806.59	871.37	8.406
818.11	875.14	8.304
806.28	875.16	10.286
813.32	890.86	10.31
832.76	879.95	8.56
822.14	868	7.823
821.45	873.23	9.712
802.14	858.02	12.987
811.27	889.41	9.473
812.56	876.34	9.902
811.24	867.69	8.666
810.1	886.61	8.299
815.07	871.36	7.677
794.37	865.27	8.774
